"V1" "V2" "author1" "author2" "sim" "l1" "l2" "index"
"72.44" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.47122878612498 2000 2000 7145
"72.45" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.59256835896736 2000 2000 7146
"72.46" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.39259099475693 2000 2000 7147
"72.47" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.52605797547065 2000 2000 7148
"72.48" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.37703786497033 2000 2000 7149
"72.49" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.28350979933946 2000 2000 7150
"72.50" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.44686308761386 2000 2000 7151
"72.51" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.32814487037796 2000 2000 7152
"72.52" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.26394745558519 2000 2000 7153
"72.53" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.301684600402 2000 2000 7154
"72.54" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.29613873645997 2000 2000 7155
"72.55" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.46646336396881 2000 2000 7156
"72.56" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.42076883044951 2000 2000 7157
"72.57" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.45137560225125 2000 2000 7158
"72.58" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.40123673548341 2000 2000 7159
"72.59" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.49451952116049 2000 2000 7160
"72.60" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.46874553911398 2000 2000 7161
"72.61" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.39008781890934 2000 2000 7162
"72.62" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.5344841552036 2000 2000 7163
"72.63" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.51459165651596 2000 2000 7164
"72.64" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.43785290617554 2000 2000 7165
"72.65" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.47122873566382 2000 2000 7166
"72.66" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.52407777829541 2000 2000 7167
"72.67" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.60263880176181 2000 2000 7168
"72.68" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.52024148014869 2000 2000 7169
"72.69" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.47510880911072 2000 2000 7170
"72.70" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.4508401462073 2000 2000 7171
"72.71" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.23652944382974 2000 2000 7172
"72.72" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.42334437650214 2000 2000 7173
"72.73" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.54776475439568 2000 2000 7174
"72.74" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.37609577003659 2000 2000 7175
"72.75" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.58039638847598 2000 2000 7176
"72.76" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.4993770771002 2000 2000 7177
"72.77" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.39997320669038 2000 2000 7178
"72.78" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.3694407322386 2000 2000 7179
"72.79" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.35225247542137 2000 2000 7180
"72.80" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.1399423073733 2000 2000 7181
"72.81" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.33000985735777 2000 2000 7182
"72.82" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.37537085087125 2000 2000 7183
"72.83" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.51424277641616 2000 2000 7184
"72.84" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.41814834015443 2000 2000 7185
"72.85" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.55760964638817 2000 2000 7186
"72.86" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.50691879281264 2000 2000 7187
"72.87" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.16183653552043 2000 2000 7188
"72.88" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.53452246042339 2000 2000 7189
"72.89" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.37608179340334 2000 2000 7190
"72.90" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.35441463432234 2000 2000 7191
"72.91" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.15602480191242 2000 2000 7192
"72.92" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.5097516847835 2000 2000 7193
"72.93" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.46844084145756 2000 2000 7194
"72.94" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.6205156048304 2000 2000 7195
"72.95" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.55730798556832 2000 2000 7196
"72.96" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.62451834790001 2000 2000 7197
"72.97" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.27723975935529 2000 2000 7198
"72.98" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.31747257173575 2000 2000 7199
"72.99" "Doctor Thorne" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.48616165329609 2000 2000 7200
"73" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.69161998969662 2000 2000 7201
"73.1" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.57599140266906 2000 2000 7202
"73.2" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.70702123573565 2000 2000 7203
"73.3" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.69213925571871 2000 2000 7204
"73.4" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.64102168238284 2000 2000 7205
"73.5" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.52721449775889 2000 2000 7206
"73.6" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.5922476057799 2000 2000 7207
"73.7" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.78400234697417 2000 2000 7208
"73.8" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.56281122401152 2000 2000 7209
"73.9" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.65043728696343 2000 2000 7210
"73.10" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.62119510362056 2000 2000 7211
"73.11" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.57266334649276 2000 2000 7212
"73.12" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.46882828446037 2000 2000 7213
"73.13" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.54983453306819 2000 2000 7214
"73.14" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.6320089938566 2000 2000 7215
"73.15" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.49901833915571 2000 2000 7216
"73.16" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.63236062546986 2000 2000 7217
"73.17" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.48768178854148 2000 2000 7218
"73.18" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.38630144462584 2000 2000 7219
"73.19" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.36922578721553 2000 2000 7220
"73.20" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.58845467544337 2000 2000 7221
"73.21" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.44243808786733 2000 2000 7222
"73.22" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.73966780290151 2000 2000 7223
"73.23" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.54974744115759 2000 2000 7224
"73.24" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.54796222224084 2000 2000 7225
"73.25" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.61040298951324 2000 2000 7226
"73.26" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.44085058544757 2000 2000 7227
"73.27" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.47500631188743 2000 2000 7228
"73.28" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.68359720418604 2000 2000 7229
"73.29" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.50411872978098 2000 2000 7230
"73.30" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.42313518851635 2000 2000 7231
"73.31" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.46904262887579 2000 2000 7232
"73.32" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.58232392532315 2000 2000 7233
"73.33" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.55159201683715 2000 2000 7234
"73.34" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.64917286262621 2000 2000 7235
"73.35" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.51682330067581 2000 2000 7236
"73.36" "Doctor Thorne" "Sir Harry Hotspur of Humblethwaite" "Trollope, Anthony" "Trollope, Anthony" 6.57300274147242 2000 2000 7237
