"V1" "V2" "author1" "author2" "sim" "l1" "l2" "index"
"82.78" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.30448730817357 2000 2000 8179
"82.79" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.51288754202345 2000 2000 8180
"82.80" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.39371357678024 2000 2000 8181
"82.81" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.16406180469468 2000 2000 8182
"82.82" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.32246546969718 2000 2000 8183
"82.83" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.34134746918629 2000 2000 8184
"82.84" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.26586792410065 2000 2000 8185
"82.85" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.30124033126197 2000 2000 8186
"82.86" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.3659108651719 2000 2000 8187
"82.87" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.25304579442514 2000 2000 8188
"82.88" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.38426830265784 2000 2000 8189
"82.89" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.30377192336966 2000 2000 8190
"82.90" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.55037247772261 2000 2000 8191
"82.91" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.31023646240798 2000 2000 8192
"82.92" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.31587116876594 2000 2000 8193
"82.93" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.53726683355882 2000 2000 8194
"82.94" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.15626472040476 2000 2000 8195
"82.95" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.21929270643714 2000 2000 8196
"82.96" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.19544398256546 2000 2000 8197
"82.97" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.32579047937257 2000 2000 8198
"82.98" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.38952696654022 2000 2000 8199
"82.99" "Matrimonial Openings" "Odd Craft" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.42813917709091 2000 2000 8200
"83" "Matrimonial Openings" "Friends in Need" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.22776507374375 2000 2000 8201
"83.1" "Matrimonial Openings" "Friends in Need" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.30734659036318 2000 2000 8202
"83.2" "Matrimonial Openings" "Friends in Need" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.16321839814122 2000 2000 8203
"83.3" "Matrimonial Openings" "Friends in Need" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.38321688191002 2000 2000 8204
"83.4" "Matrimonial Openings" "Friends in Need" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.29493880666548 2000 2000 8205
