"V1" "V2" "author1" "author2" "sim" "l1" "l2" "index"
"95" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 7.11061826005648 2000 2000 9401
"95.1" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.95013483560179 2000 2000 9402
"95.2" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 7.08206021616965 2000 2000 9403
"95.3" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.96930230316785 2000 2000 9404
"95.4" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.93500922045906 2000 2000 9405
"95.5" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 7.11202500327119 2000 2000 9406
"95.6" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 7.08853631314932 2000 2000 9407
"95.7" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.95546478661302 2000 2000 9408
"95.8" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 7.15875485834598 2000 2000 9409
"95.9" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.97806330233841 2000 2000 9410
"95.10" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.94729854719362 2000 2000 9411
"95.11" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 7.02864613267317 2000 2000 9412
"95.12" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.81554215489731 2000 2000 9413
"95.13" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.97285807976653 2000 2000 9414
"95.14" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 7.02753533699062 2000 2000 9415
"95.15" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 7.16578609304403 2000 2000 9416
"95.16" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 7.22016454408005 2000 2000 9417
"95.17" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.88132790777515 2000 2000 9418
"95.18" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 7.02828449474718 2000 2000 9419
"95.19" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.94408222278202 2000 2000 9420
"95.20" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.96992140908254 2000 2000 9421
"95.21" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.76230461583171 2000 2000 9422
"95.22" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 7.03209578584991 2000 2000 9423
"95.23" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.8219264724812 2000 2000 9424
"95.24" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 7.09284433016153 2000 2000 9425
"95.25" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.99496883958389 2000 2000 9426
"95.26" "Odd Charges" "Prize Money" "Jacobs, W. W. (William Wymark)" "Jacobs, W. W. (William Wymark)" 6.99090594014273 2000 2000 9427
