"V1" "V2" "author1" "author2" "sim" "l1" "l2" "index"
"6622.8" "The Poison Belt" "The Adventure of the Cardboard Box" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.29667206896293 2000 2000 66219
"6622.9" "The Poison Belt" "The Adventure of the Cardboard Box" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.23562672036207 2000 2000 66220
"6623" "The Poison Belt" "The Adventures of Sherlock Holmes" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.45283236741071 2000 2000 66221
"6623.1" "The Poison Belt" "The Adventures of Sherlock Holmes" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.63580906841147 2000 2000 66222
"6623.2" "The Poison Belt" "The Adventures of Sherlock Holmes" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.48646966637812 2000 2000 66223
"6623.3" "The Poison Belt" "The Adventures of Sherlock Holmes" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.50664785230984 2000 2000 66224
"6623.4" "The Poison Belt" "The Adventures of Sherlock Holmes" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.66357197243052 2000 2000 66225
"6623.5" "The Poison Belt" "The Adventures of Sherlock Holmes" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.56448148098963 2000 2000 66226
"6623.6" "The Poison Belt" "The Adventures of Sherlock Holmes" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.35018682562545 2000 2000 66227
"6623.7" "The Poison Belt" "The Adventures of Sherlock Holmes" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.30472658062952 2000 2000 66228
"6623.8" "The Poison Belt" "The Adventures of Sherlock Holmes" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.50317237821965 2000 2000 66229
"6623.9" "The Poison Belt" "The Adventures of Sherlock Holmes" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.49213872153496 2000 2000 66230
"6624" "The Poison Belt" "The Tragedy of the Korosko" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.53232319649982 2000 2000 66231
"6624.1" "The Poison Belt" "The Tragedy of the Korosko" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.60290691810117 2000 2000 66232
"6624.2" "The Poison Belt" "The Tragedy of the Korosko" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.35386929081446 2000 2000 66233
"6624.3" "The Poison Belt" "The Tragedy of the Korosko" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.34130058499699 2000 2000 66234
"6624.4" "The Poison Belt" "The Tragedy of the Korosko" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.30862857679053 2000 2000 66235
"6624.5" "The Poison Belt" "The Tragedy of the Korosko" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.36613827033083 2000 2000 66236
"6624.6" "The Poison Belt" "The Tragedy of the Korosko" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.46196045363812 2000 2000 66237
"6624.7" "The Poison Belt" "The Tragedy of the Korosko" "Doyle, Arthur Conan" "Doyle, Arthur Conan" 6.48018760363761 2000 2000 66238
