"V1" "V2" "author1" "author2" "sim" "l1" "l2" "index"
"880" "Dr" "Lady Anna" "Trollope, Anthony" "Trollope, Anthony" 6.43954550409818 2000 2000 8791
"880.1" "Dr" "Lady Anna" "Trollope, Anthony" "Trollope, Anthony" 6.49010006192748 2000 2000 8792
"880.2" "Dr" "Lady Anna" "Trollope, Anthony" "Trollope, Anthony" 6.51827363845974 2000 2000 8793
"880.3" "Dr" "Lady Anna" "Trollope, Anthony" "Trollope, Anthony" 6.56604257146847 2000 2000 8794
"880.4" "Dr" "Lady Anna" "Trollope, Anthony" "Trollope, Anthony" 6.71585859348001 2000 2000 8795
"880.5" "Dr" "Lady Anna" "Trollope, Anthony" "Trollope, Anthony" 6.52552019398882 2000 2000 8796
"880.6" "Dr" "Lady Anna" "Trollope, Anthony" "Trollope, Anthony" 6.56247644728034 2000 2000 8797
"880.7" "Dr" "Lady Anna" "Trollope, Anthony" "Trollope, Anthony" 6.63468465201724 2000 2000 8798
"880.8" "Dr" "Lady Anna" "Trollope, Anthony" "Trollope, Anthony" 6.52023857292103 2000 2000 8799
"880.9" "Dr" "Lady Anna" "Trollope, Anthony" "Trollope, Anthony" 6.66830310040506 2000 2000 8800
"881" "Dr" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.45108958474516 2000 2000 8801
"881.1" "Dr" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.50210294286185 2000 2000 8802
"881.2" "Dr" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.54950727872746 2000 2000 8803
"881.3" "Dr" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.15570000821241 2000 2000 8804
"881.4" "Dr" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.44141270453095 2000 2000 8805
"881.5" "Dr" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.48310852779899 2000 2000 8806
"881.6" "Dr" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.38779078452031 2000 2000 8807
"881.7" "Dr" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.32939515751111 2000 2000 8808
"881.8" "Dr" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.34724394941887 2000 2000 8809
"881.9" "Dr" "The Mistletoe Bough" "Trollope, Anthony" "Trollope, Anthony" 6.18378941565905 2000 2000 8810
"882" "Dr" "A Ride Across Palestine" "Trollope, Anthony" "Trollope, Anthony" 6.12430433131715 2000 2000 8811
"882.1" "Dr" "A Ride Across Palestine" "Trollope, Anthony" "Trollope, Anthony" 6.20093828515075 2000 2000 8812
