"path1" "path2" "dec1" "dec2" "sim" "index"
"13751" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1820s_hsi/fic_1827_8634.txt" "1820s" "1850s" 6.21215958707993 13751
"13752" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1840s_nsj/fic_1849_7216.txt" "1840s" "1850s" 6.49401758930922 13752
"13753" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1840s_nsj/fic_1840_9329.txt" "1840s" "1850s" 6.29445393269667 13753
"13754" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1820s_hsi/fic_1825_3061.txt" "1820s" "1850s" 6.3094392019056 13754
"13755" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1810s_ksw/fic_1819_8961.txt" "1810s" "1850s" 5.97558799281227 13755
"13756" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1850s_qis/fic_1855_2730.txt" "1850s" "1850s" 6.16091801515807 13756
"13757" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1830s_ksq/fic_1838_7547.txt" "1830s" "1850s" 6.16868133294204 13757
"13758" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1820s_hsi/fic_1826_314.txt" "1820s" "1850s" 6.56337104295342 13758
"13759" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1820s_hsi/fic_1822_7244.txt" "1820s" "1850s" 6.51961162292542 13759
"13760" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1820s_hsi/fic_1824_7037.txt" "1820s" "1850s" 6.45891418892552 13760
"13761" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1840s_nsj/fic_1841_9354.txt" "1840s" "1850s" 6.15960328494645 13761
"13762" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1820s_hsi/fic_1827_9759.txt" "1820s" "1850s" 6.58766439336593 13762
"13763" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1850s_qis/fic_1854_9230.txt" "1850s" "1850s" 6.4531227116256 13763
"13764" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1840s_nsj/fic_1848_8554.txt" "1840s" "1850s" 6.12976126643167 13764
"13765" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1810s_ksw/fic_1818_8886.txt" "1810s" "1850s" 6.05544128698856 13765
"13766" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1840s_nsj/fic_1848_7992.txt" "1840s" "1850s" 6.17699888585029 13766
"13767" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1830s_ksq/fic_1836_7276.txt" "1830s" "1850s" 6.23413209136883 13767
"13768" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1840s_nsj/fic_1848_7193.txt" "1840s" "1850s" 6.33796748012676 13768
"13769" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1830s_ksq/fic_1833_7059.txt" "1830s" "1850s" 6.49183137672008 13769
"13770" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1830s_ksq/fic_1835_7142.txt" "1830s" "1850s" 6.67373376005965 13770
"13771" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1850s_qis/fic_1853_2409.txt" "1850s" "1850s" 6.38202542804441 13771
"13772" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1820s_hsi/fic_1824_7211.txt" "1820s" "1850s" 6.55740029852939 13772
"13773" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1830s_ksq/fic_1836_9121.txt" "1830s" "1850s" 5.47890043630249 13773
"13774" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1810s_ksw/fic_1818_7631.txt" "1810s" "1850s" 6.51136620984954 13774
"13775" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1820s_hsi/fic_1829_7072.txt" "1820s" "1850s" 6.87850845536858 13775
"13776" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1840s_nsj/fic_1846_556.txt" "1840s" "1850s" 6.35565881097383 13776
"13777" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1830s_ksq/fic_1833_7240.txt" "1830s" "1850s" 6.31428622988722 13777
"13778" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1830s_ksq/fic_1839_7087.txt" "1830s" "1850s" 6.4837058474035 13778
"13779" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1820s_hsi/fic_1823_7247.txt" "1820s" "1850s" 6.56399991145148 13779
"13780" "wlp_1850s_qis/fic_1851_9819.txt" "wlp_1820s_hsi/fic_1823_9628.txt" "1820s" "1850s" 6.25088462879759 13780
