"path1" "path2" "dec1" "dec2" "sim" "index"
"153126" "wlp_1940s_gax/fic_1948_23542.txt" "wlp_1820s_hsi/fic_1827_9763.txt" "1820s" "1940s" 5.20213659285676 153126
"153127" "wlp_1940s_gax/fic_1948_23542.txt" "wlp_1820s_hsi/fic_1822_7274.txt" "1820s" "1940s" 5.1430178331349 153127
"153128" "wlp_1940s_gax/fic_1948_23542.txt" "wlp_1820s_hsi/fic_1820_8900.txt" "1820s" "1940s" 5.38847280857015 153128
"153129" "wlp_1940s_gax/fic_1948_23542.txt" "wlp_1910s_hse/fic_1917_14288.txt" "1910s" "1940s" 5.54472781788378 153129
"153130" "wlp_1940s_gax/fic_1948_23542.txt" "wlp_1810s_ksw/fic_1815_8716.txt" "1810s" "1940s" 5.15602794251641 153130
"153131" "wlp_1940s_gax/fic_1948_23542.txt" "wlp_1880s_bss/fic_1880_780.txt" "1880s" "1940s" 5.3282623776548 153131
"153132" "wlp_1940s_gax/fic_1948_23542.txt" "wlp_1910s_hse/fic_1918_1489.txt" "1910s" "1940s" 5.11902113965394 153132
"153133" "wlp_1940s_gax/fic_1948_23542.txt" "wlp_1930s_ney/fic_1938_23365.txt" "1930s" "1940s" 5.49570814413301 153133
"153134" "wlp_1940s_gax/fic_1948_23542.txt" "wlp_1910s_hse/fic_1917_13336.txt" "1910s" "1940s" 5.35213390615855 153134
"153135" "wlp_1940s_gax/fic_1948_23542.txt" "wlp_1850s_qis/fic_1854_9193.txt" "1850s" "1940s" 5.15567754440981 153135
"153136" "wlp_1940s_gax/fic_1948_23542.txt" "wlp_1890s_zna/fic_1899_4794.txt" "1890s" "1940s" 5.29694820372442 153136
"153137" "wlp_1940s_gax/fic_1948_23542.txt" "wlp_1860s_los/fic_1867_1189.txt" "1860s" "1940s" 5.22534014380324 153137
"153138" "wlp_1940s_gax/fic_1948_23542.txt" "wlp_1820s_hsi/fic_1827_8956.txt" "1820s" "1940s" 5.2796393024556 153138
"153139" "wlp_1940s_gax/fic_1948_23542.txt" "wlp_1890s_zna/fic_1893_4149.txt" "1890s" "1940s" 5.61412163644101 153139
"153140" "wlp_1940s_gax/fic_1948_23542.txt" "wlp_1850s_qis/fic_1856_9797.txt" "1850s" "1940s" 5.17934318793128 153140
