"path1" "path2" "dec1" "dec2" "sim" "index"
"56251" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1860s_los/fic_1864_9204.txt" "1860s" "1890s" 5.7950142875997 56251
"56252" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1860s_los/fic_1860_9165.txt" "1860s" "1890s" 6.32846543016463 56252
"56253" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1810s_ksw/fic_1818_8709.txt" "1810s" "1890s" 5.88195205419443 56253
"56254" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1880s_bss/fic_1884_2442.txt" "1880s" "1890s" 6.14416197807318 56254
"56255" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1850s_qis/fic_1854_9193.txt" "1850s" "1890s" 6.51437029207777 56255
"56256" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1830s_ksq/fic_1833_7240.txt" "1830s" "1890s" 6.03994433573794 56256
"56257" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1880s_bss/fic_1880_9717.txt" "1880s" "1890s" 5.85770390606707 56257
"56258" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1820s_hsi/fic_1822_7244.txt" "1820s" "1890s" 6.0116404022069 56258
"56259" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1860s_los/fic_1868_8616.txt" "1860s" "1890s" 6.17585348814215 56259
"56260" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1840s_nsj/fic_1847_2913.txt" "1840s" "1890s" 6.1078887639756 56260
"56261" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1890s_zna/fic_1897_119.txt" "1890s" "1890s" 6.26430638644296 56261
"56262" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1880s_bss/fic_1880_780.txt" "1880s" "1890s" 6.36996138696821 56262
"56263" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1850s_qis/fic_1853_1194.txt" "1850s" "1890s" 6.1147092994642 56263
"56264" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1860s_los/fic_1868_9516.txt" "1860s" "1890s" 5.82888716969058 56264
"56265" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1880s_bss/fic_1880_1561.txt" "1880s" "1890s" 6.21435615650284 56265
"56266" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1820s_hsi/fic_1827_8634.txt" "1820s" "1890s" 6.0510769166683 56266
"56267" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1890s_zna/fic_1893_4149.txt" "1890s" "1890s" 6.37369037868658 56267
"56268" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1870s_hiw/fic_1872_2575.txt" "1870s" "1890s" 6.07263606616297 56268
"56269" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1850s_qis/fic_1855_602.txt" "1850s" "1890s" 6.04240583204912 56269
"56270" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1840s_nsj/fic_1849_7200.txt" "1840s" "1890s" 6.33374021992192 56270
"56271" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1840s_nsj/fic_1846_7069.txt" "1840s" "1890s" 6.51003792238581 56271
"56272" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1810s_ksw/fic_1819_9004.txt" "1810s" "1890s" 6.01184243009979 56272
"56273" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1840s_nsj/fic_1843_7061.txt" "1840s" "1890s" 6.18225377052402 56273
"56274" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1850s_qis/fic_1850_184.txt" "1850s" "1890s" 6.3680363073842 56274
"56275" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1850s_qis/fic_1854_9230.txt" "1850s" "1890s" 6.30763478599066 56275
"56276" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1860s_los/fic_1864_5525.txt" "1860s" "1890s" 5.99921394496662 56276
"56277" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1890s_zna/fic_1890_9729.txt" "1890s" "1890s" 6.14539642263733 56277
"56278" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1870s_hiw/fic_1874_5731.txt" "1870s" "1890s" 6.32606774501132 56278
"56279" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1810s_ksw/fic_1819_8693.txt" "1810s" "1890s" 6.16691038098875 56279
"56280" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1840s_nsj/fic_1843_8764.txt" "1840s" "1890s" 6.1130784350026 56280
"56281" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1830s_ksq/fic_1831_7002.txt" "1830s" "1890s" 6.2050151510454 56281
"56282" "wlp_1890s_zna/fic_1894_2323.txt" "wlp_1810s_ksw/fic_1810_8641.txt" "1810s" "1890s" 6.25320732635466 56282
