"path1" "path2" "dec1" "dec2" "sim" "index"
"308751" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1860s_los/fic_1868_9520.txt" "1860s" "2000s" 5.41496372210098 308751
"308752" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1960s_vus/fic_1966_781992.txt" "1960s" "2000s" 5.94625193910104 308752
"308753" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1970s_jmd/fic_1970_782000.txt" "1970s" "2000s" 5.99880148664109 308753
"308754" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1970s_jmd/fic_1977_13207.txt" "1970s" "2000s" 5.39352652750445 308754
"308755" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1850s_qis/fic_1855_2301.txt" "1850s" "2000s" 5.68950710007337 308755
"308756" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1820s_hsi/fic_1822_7274.txt" "1820s" "2000s" 5.63475095682847 308756
"308757" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1950s_iie/fic_1959_4109.txt" "1950s" "2000s" 5.50566179652226 308757
"308758" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1880s_bss/fic_1886_9402.txt" "1880s" "2000s" 5.99947924960846 308758
"308759" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1980s_bsc/fic_1987_782034.txt" "1980s" "2000s" 6.19775069287829 308759
"308760" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1850s_qis/fic_1850_7222.txt" "1850s" "2000s" 5.74112269933372 308760
"308761" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1830s_ksq/fic_1837_7358.txt" "1830s" "2000s" 5.60801329996619 308761
"308762" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1820s_hsi/fic_1822_7243.txt" "1820s" "2000s" 5.95790555462977 308762
"308763" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1930s_ney/fic_1939_781942.txt" "1930s" "2000s" 6.17450130406301 308763
"308764" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1860s_los/fic_1862_2744.txt" "1860s" "2000s" 6.05770026876344 308764
"308765" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1990s_iuw/fic_1995_39438.txt" "1990s" "2000s" 6.03266238458553 308765
"308766" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1860s_los/fic_1867_9047.txt" "1860s" "2000s" 6.16998846643922 308766
"308767" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_2000s_iey/fic_2008_36117.txt" "2000s" "2000s" 5.79955813450409 308767
"308768" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1940s_gax/fic_1941_10145.txt" "1940s" "2000s" 5.99016650762935 308768
"308769" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1850s_qis/fic_1856_7791.txt" "1850s" "2000s" 5.87568871364035 308769
"308770" "wlp_2000s_iey/fic_2006_31231.txt" "wlp_1920s_bsq/fic_1921_13375.txt" "1920s" "2000s" 5.63037126544474 308770
