"path1" "path2" "dec1" "dec2" "sim" "index"
"304376" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1840s_nsj/fic_1846_4464.txt" "1840s" "2000s" 4.93370710108959 304376
"304377" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1890s_zna/fic_1895_8087.txt" "1890s" "2000s" 5.59724335225348 304377
"304378" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1920s_bsq/fic_1920_2502.txt" "1920s" "2000s" 5.44374287539556 304378
"304379" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1960s_vus/fic_1962_10417.txt" "1960s" "2000s" 5.58483904983831 304379
"304380" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1960s_vus/fic_1969_14113.txt" "1960s" "2000s" 4.05226512315414 304380
"304381" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1950s_iie/fic_1957_5566.txt" "1950s" "2000s" 5.53829160367708 304381
"304382" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1940s_gax/fic_1940_10130.txt" "1940s" "2000s" 5.11210421854806 304382
"304383" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1900s_nsi/fic_1902_3476.txt" "1900s" "2000s" 5.34826300167053 304383
"304384" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_2000s_iey/fic_2000_29184.txt" "2000s" "2000s" 5.52004920575198 304384
"304385" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1820s_hsi/fic_1823_9628.txt" "1820s" "2000s" 5.4379352086927 304385
"304386" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1970s_jmd/fic_1976_23913.txt" "1970s" "2000s" 5.79238823051964 304386
"304387" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1810s_ksw/fic_1815_8708.txt" "1810s" "2000s" 5.12098094636545 304387
"304388" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1900s_nsi/fic_1905_5422.txt" "1900s" "2000s" 5.118788834617 304388
"304389" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1970s_jmd/fic_1971_16228.txt" "1970s" "2000s" 5.76069894656613 304389
"304390" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1880s_bss/fic_1887_631.txt" "1880s" "2000s" 5.43621025091561 304390
"304391" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1920s_bsq/fic_1921_13375.txt" "1920s" "2000s" 5.72981253754686 304391
"304392" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1870s_hiw/fic_1875_9084.txt" "1870s" "2000s" 5.51227860156387 304392
"304393" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1820s_hsi/fic_1825_7041.txt" "1820s" "2000s" 5.57993696191222 304393
"304394" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1960s_vus/fic_1967_16424.txt" "1960s" "2000s" 5.17721086209469 304394
"304395" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1940s_gax/fic_1946_10215.txt" "1940s" "2000s" 5.60905150517989 304395
"304396" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1910s_hse/fic_1919_14267.txt" "1910s" "2000s" 5.56136768842676 304396
"304397" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1860s_los/fic_1860_8118.txt" "1860s" "2000s" 5.17711910432921 304397
"304398" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_2000s_iey/fic_2006_31460.txt" "2000s" "2000s" 5.6148694901991 304398
"304399" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1970s_jmd/fic_1970_782000.txt" "1970s" "2000s" 5.29121703915379 304399
"304400" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1880s_bss/fic_1889_3773.txt" "1880s" "2000s" 5.53226622111669 304400
"304401" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1840s_nsj/fic_1848_7235.txt" "1840s" "2000s" 5.81276260447952 304401
"304402" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1860s_los/fic_1860_9188.txt" "1860s" "2000s" 5.41247306229368 304402
"304403" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1900s_nsi/fic_1906_5625.txt" "1900s" "2000s" 5.33046416688191 304403
"304404" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_2000s_iey/fic_2004_780514.txt" "2000s" "2000s" 5.47178142874603 304404
"304405" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1980s_bsc/fic_1985_780043.txt" "1980s" "2000s" 5.25981632379031 304405
"304406" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1950s_iie/fic_1956_4630.txt" "1950s" "2000s" 5.55643626751946 304406
"304407" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1920s_bsq/fic_1920_16237.txt" "1920s" "2000s" 5.79323238947238 304407
"304408" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1970s_jmd/fic_1971_23875.txt" "1970s" "2000s" 5.69713370140102 304408
"304409" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1960s_vus/fic_1963_4234.txt" "1960s" "2000s" 5.45485934246371 304409
"304410" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1930s_ney/fic_1937_23353.txt" "1930s" "2000s" 5.28838400901126 304410
"304411" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1990s_iuw/fic_1993_25008.txt" "1990s" "2000s" 5.73093669818774 304411
"304412" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1950s_iie/fic_1957_781970.txt" "1950s" "2000s" 5.28130207035586 304412
"304413" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1820s_hsi/fic_1823_7246.txt" "1820s" "2000s" 5.59891496416655 304413
"304414" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1890s_zna/fic_1892_4866.txt" "1890s" "2000s" 5.25983813615328 304414
"304415" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1930s_ney/fic_1935_23302.txt" "1930s" "2000s" 5.31220259434956 304415
"304416" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1940s_gax/fic_1945_781949.txt" "1940s" "2000s" 5.50130790499041 304416
"304417" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1840s_nsj/fic_1844_8085.txt" "1840s" "2000s" 4.91083279482824 304417
"304418" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1880s_bss/fic_1889_9746.txt" "1880s" "2000s" 5.63840225708176 304418
"304419" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1880s_bss/fic_1886_620.txt" "1880s" "2000s" 5.62869807875875 304419
"304420" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1910s_hse/fic_1913_3137.txt" "1910s" "2000s" 5.5100738822784 304420
"304421" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1860s_los/fic_1866_9845.txt" "1860s" "2000s" 5.43898118911372 304421
"304422" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1950s_iie/fic_1950_10270.txt" "1950s" "2000s" 5.6104931907171 304422
"304423" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1880s_bss/fic_1885_860.txt" "1880s" "2000s" 5.43176187581757 304423
"304424" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1980s_bsc/fic_1982_10690.txt" "1980s" "2000s" 5.52893925356296 304424
"304425" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1820s_hsi/fic_1824_7212.txt" "1820s" "2000s" 5.59133249098025 304425
"304426" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1810s_ksw/fic_1819_9004.txt" "1810s" "2000s" 5.48845549802106 304426
"304427" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1900s_nsi/fic_1900_14318.txt" "1900s" "2000s" 5.52503263131936 304427
"304428" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1920s_bsq/fic_1922_2484.txt" "1920s" "2000s" 5.45391845290619 304428
"304429" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1820s_hsi/fic_1824_7022.txt" "1820s" "2000s" 5.42745852216658 304429
"304430" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1830s_ksq/fic_1836_7349.txt" "1830s" "2000s" 5.45739590003186 304430
"304431" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1810s_ksw/fic_1819_8706.txt" "1810s" "2000s" 5.02525078289153 304431
"304432" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1890s_zna/fic_1892_4114.txt" "1890s" "2000s" 5.43573353042098 304432
"304433" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1810s_ksw/fic_1812_8652.txt" "1810s" "2000s" 5.38202088942832 304433
"304434" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1890s_zna/fic_1890_9729.txt" "1890s" "2000s" 5.28883354137318 304434
"304435" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1920s_bsq/fic_1928_14143.txt" "1920s" "2000s" 5.42243830338806 304435
"304436" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1980s_bsc/fic_1989_5359.txt" "1980s" "2000s" 5.17413851879133 304436
"304437" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1890s_zna/fic_1894_2323.txt" "1890s" "2000s" 5.5903732954029 304437
"304438" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1990s_iuw/fic_1993_1040092.txt" "1990s" "2000s" 5.24725519378949 304438
"304439" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1810s_ksw/fic_1815_8719.txt" "1810s" "2000s" 5.40712966580328 304439
"304440" "wlp_2000s_iey/fic_2005_31686.txt" "wlp_1920s_bsq/fic_1921_5695.txt" "1920s" "2000s" 5.79062034134854 304440
