"path1" "path2" "dec1" "dec2" "sim" "index"
"286251" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1850s_qis/fic_1855_2730.txt" "1850s" "1990s" 5.86925012343408 286251
"286252" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1820s_hsi/fic_1820_8900.txt" "1820s" "1990s" 5.8043427406315 286252
"286253" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1860s_los/fic_1866_2580.txt" "1860s" "1990s" 5.94752396394639 286253
"286254" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1960s_vus/fic_1962_23783.txt" "1960s" "1990s" 5.63588343830316 286254
"286255" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1980s_bsc/fic_1981_23955.txt" "1980s" "1990s" 5.9766364961116 286255
"286256" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1940s_gax/fic_1941_10145.txt" "1940s" "1990s" 6.06522178487424 286256
"286257" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1910s_hse/fic_1917_776.txt" "1910s" "1990s" 5.90259525807792 286257
"286258" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1840s_nsj/fic_1848_7235.txt" "1840s" "1990s" 5.85127141116761 286258
"286259" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1960s_vus/fic_1968_781998.txt" "1960s" "1990s" 5.84016066633536 286259
"286260" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1880s_bss/fic_1889_9746.txt" "1880s" "1990s" 5.92065989631321 286260
"286261" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1870s_hiw/fic_1879_1887.txt" "1870s" "1990s" 5.89000965319058 286261
"286262" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1910s_hse/fic_1917_13902.txt" "1910s" "1990s" 5.93910845451762 286262
"286263" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1810s_ksw/fic_1812_8652.txt" "1810s" "1990s" 5.6296586291703 286263
"286264" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1830s_ksq/fic_1830_8660.txt" "1830s" "1990s" 5.53343161529651 286264
"286265" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1870s_hiw/fic_1874_2650.txt" "1870s" "1990s" 5.9252432985859 286265
"286266" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1860s_los/fic_1860_8118.txt" "1860s" "1990s" 5.53212219494324 286266
"286267" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1890s_zna/fic_1890_8544.txt" "1890s" "1990s" 5.98591985749518 286267
"286268" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1810s_ksw/fic_1811_8990.txt" "1810s" "1990s" 5.57254120706402 286268
"286269" "wlp_1990s_iuw/fic_1999_45237.txt" "wlp_1850s_qis/fic_1856_2470.txt" "1850s" "1990s" 5.5248185851555 286269
