"path1" "path2" "dec1" "dec2" "sim" "index"
"56876" "wlp_1890s_zna/fic_1894_781.txt" "wlp_1860s_los/fic_1866_7960.txt" "1860s" "1890s" 4.66841138354765 56876
"56877" "wlp_1890s_zna/fic_1894_781.txt" "wlp_1840s_nsj/fic_1848_7005.txt" "1840s" "1890s" 6.35221154229788 56877
"56878" "wlp_1890s_zna/fic_1894_781.txt" "wlp_1820s_hsi/fic_1825_7283.txt" "1820s" "1890s" 6.44462361841016 56878
"56879" "wlp_1890s_zna/fic_1894_781.txt" "wlp_1860s_los/fic_1860_9072.txt" "1860s" "1890s" 6.18435479714632 56879
"56880" "wlp_1890s_zna/fic_1894_781.txt" "wlp_1890s_zna/fic_1898_5103.txt" "1890s" "1890s" 6.28326901710582 56880
"56881" "wlp_1890s_zna/fic_1894_781.txt" "wlp_1860s_los/fic_1867_1189.txt" "1860s" "1890s" 5.7855116479088 56881
"56882" "wlp_1890s_zna/fic_1894_781.txt" "wlp_1820s_hsi/fic_1823_7214.txt" "1820s" "1890s" 6.13352993585743 56882
"56883" "wlp_1890s_zna/fic_1894_781.txt" "wlp_1860s_los/fic_1868_9520.txt" "1860s" "1890s" 5.43425557154108 56883
"56884" "wlp_1890s_zna/fic_1894_781.txt" "wlp_1890s_zna/fic_1891_3069.txt" "1890s" "1890s" 6.09966210008962 56884
"56885" "wlp_1890s_zna/fic_1894_781.txt" "wlp_1810s_ksw/fic_1819_8961.txt" "1810s" "1890s" 5.33069265816291 56885
"56886" "wlp_1890s_zna/fic_1894_781.txt" "wlp_1880s_bss/fic_1888_749.txt" "1880s" "1890s" 6.41240996149087 56886
"56887" "wlp_1890s_zna/fic_1894_781.txt" "wlp_1860s_los/fic_1864_9204.txt" "1860s" "1890s" 5.70186274600493 56887
"56888" "wlp_1890s_zna/fic_1894_781.txt" "wlp_1880s_bss/fic_1889_3773.txt" "1880s" "1890s" 6.24251730797431 56888
"56889" "wlp_1890s_zna/fic_1894_781.txt" "wlp_1870s_hiw/fic_1871_2426.txt" "1870s" "1890s" 6.4293073407232 56889
