"path1" "path2" "dec1" "dec2" "sim" "index"
"220626" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1940s_gax/fic_1947_5342.txt" "1940s" "1970s" 5.82608702711627 220626
"220627" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1880s_bss/fic_1887_9393.txt" "1880s" "1970s" 5.85649814956295 220627
"220628" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1960s_vus/fic_1962_23783.txt" "1960s" "1970s" 5.61924762762798 220628
"220629" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1830s_ksq/fic_1835_7172.txt" "1830s" "1970s" 5.89700185412208 220629
"220630" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1870s_hiw/fic_1871_9287.txt" "1870s" "1970s" 5.54815509126549 220630
"220631" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1940s_gax/fic_1940_10140.txt" "1940s" "1970s" 5.83512397022848 220631
"220632" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1820s_hsi/fic_1827_2832.txt" "1820s" "1970s" 5.9545611830443 220632
"220633" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1870s_hiw/fic_1879_1887.txt" "1870s" "1970s" 5.91045696397005 220633
"220634" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1810s_ksw/fic_1819_9004.txt" "1810s" "1970s" 5.52597858267058 220634
"220635" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1850s_qis/fic_1854_9826.txt" "1850s" "1970s" 5.62009512276714 220635
"220636" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1940s_gax/fic_1949_4433.txt" "1940s" "1970s" 5.77493673941725 220636
"220637" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1880s_bss/fic_1886_9402.txt" "1880s" "1970s" 6.14476479787395 220637
"220638" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1930s_ney/fic_1934_23277.txt" "1930s" "1970s" 5.8922687359113 220638
"220639" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1810s_ksw/fic_1812_8649.txt" "1810s" "1970s" 5.77582951979513 220639
"220640" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1840s_nsj/fic_1840_7792.txt" "1840s" "1970s" 5.60343982182641 220640
"220641" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1820s_hsi/fic_1827_9757.txt" "1820s" "1970s" 5.9375492045338 220641
"220642" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1890s_zna/fic_1896_9349.txt" "1890s" "1970s" 5.69399216167888 220642
"220643" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1880s_bss/fic_1889_1098.txt" "1880s" "1970s" 5.79964771850395 220643
"220644" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1930s_ney/fic_1933_10036.txt" "1930s" "1970s" 5.7404065723397 220644
"220645" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1820s_hsi/fic_1823_7249.txt" "1820s" "1970s" 5.82080048836552 220645
"220646" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1810s_ksw/fic_1817_8550.txt" "1810s" "1970s" 5.95764575592938 220646
"220647" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1960s_vus/fic_1967_16424.txt" "1960s" "1970s" 5.80881058469715 220647
"220648" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1960s_vus/fic_1963_4234.txt" "1960s" "1970s" 6.10771288755285 220648
"220649" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1890s_zna/fic_1899_553.txt" "1890s" "1970s" 5.89519842077371 220649
"220650" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1940s_gax/fic_1941_13857.txt" "1940s" "1970s" 6.01376984948991 220650
"220651" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1890s_zna/fic_1890_9729.txt" "1890s" "1970s" 5.79064543022347 220651
"220652" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1830s_ksq/fic_1835_7334.txt" "1830s" "1970s" 5.84594343593471 220652
"220653" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1820s_hsi/fic_1828_7034.txt" "1820s" "1970s" 5.84579294959077 220653
"220654" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1870s_hiw/fic_1872_9171.txt" "1870s" "1970s" 5.77229126450001 220654
"220655" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1920s_bsq/fic_1925_13367.txt" "1920s" "1970s" 5.71043299214358 220655
"220656" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1860s_los/fic_1866_7960.txt" "1860s" "1970s" 4.5667531411871 220656
"220657" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1840s_nsj/fic_1844_2103.txt" "1840s" "1970s" 5.67114982474522 220657
"220658" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1810s_ksw/fic_1819_8988.txt" "1810s" "1970s" 5.68565812453292 220658
"220659" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1910s_hse/fic_1915_1982.txt" "1910s" "1970s" 5.87772836174924 220659
"220660" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1900s_nsi/fic_1907_4868.txt" "1900s" "1970s" 5.87279320301808 220660
"220661" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1830s_ksq/fic_1833_8847.txt" "1830s" "1970s" 5.63880506330773 220661
"220662" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1850s_qis/fic_1851_3336.txt" "1850s" "1970s" 5.9170569585513 220662
"220663" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1820s_hsi/fic_1821_8985.txt" "1820s" "1970s" 5.64029478664505 220663
"220664" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1830s_ksq/fic_1839_8877.txt" "1830s" "1970s" 5.42150728782752 220664
"220665" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1930s_ney/fic_1936_23322.txt" "1930s" "1970s" 5.69415045643481 220665
"220666" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1880s_bss/fic_1880_9717.txt" "1880s" "1970s" 6.04746466740275 220666
"220667" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1880s_bss/fic_1889_9746.txt" "1880s" "1970s" 5.92614809839816 220667
"220668" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1840s_nsj/fic_1841_9354.txt" "1840s" "1970s" 5.85322124812962 220668
"220669" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1930s_ney/fic_1936_16515.txt" "1930s" "1970s" 5.86397676286693 220669
"220670" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1920s_bsq/fic_1921_5695.txt" "1920s" "1970s" 5.95500101821545 220670
"220671" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1840s_nsj/fic_1844_7426.txt" "1840s" "1970s" 5.44234346012247 220671
"220672" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1920s_bsq/fic_1922_14377.txt" "1920s" "1970s" 5.73513181054201 220672
"220673" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1830s_ksq/fic_1836_7349.txt" "1830s" "1970s" 5.9941313523451 220673
"220674" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1940s_gax/fic_1946_16696.txt" "1940s" "1970s" 5.83588329524575 220674
"220675" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1940s_gax/fic_1942_23446.txt" "1940s" "1970s" 5.94431375208496 220675
"220676" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1850s_qis/fic_1854_9193.txt" "1850s" "1970s" 5.87010080541758 220676
"220677" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1810s_ksw/fic_1815_8717.txt" "1810s" "1970s" 5.74854757339928 220677
"220678" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1810s_ksw/fic_1813_7433.txt" "1810s" "1970s" 5.4659090584278 220678
"220679" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1950s_iie/fic_1957_781970.txt" "1950s" "1970s" 5.58614164406196 220679
"220680" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1950s_iie/fic_1952_780019.txt" "1950s" "1970s" 5.93157919611596 220680
"220681" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1960s_vus/fic_1960_4460.txt" "1960s" "1970s" 5.73642921481603 220681
"220682" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1900s_nsi/fic_1907_2784.txt" "1900s" "1970s" 5.49136672241947 220682
"220683" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1850s_qis/fic_1856_7791.txt" "1850s" "1970s" 5.50075154819273 220683
"220684" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1830s_ksq/fic_1839_7296.txt" "1830s" "1970s" 5.46889952372575 220684
"220685" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1870s_hiw/fic_1870_8678.txt" "1870s" "1970s" 6.00115934895059 220685
"220686" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1960s_vus/fic_1969_10516.txt" "1960s" "1970s" 5.75753752323449 220686
"220687" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1920s_bsq/fic_1928_14143.txt" "1920s" "1970s" 5.71541506869435 220687
"220688" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1940s_gax/fic_1943_23454.txt" "1940s" "1970s" 5.55490701483572 220688
"220689" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1850s_qis/fic_1857_290.txt" "1850s" "1970s" 5.84277261471999 220689
"220690" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1820s_hsi/fic_1827_9763.txt" "1820s" "1970s" 6.01529375361723 220690
"220691" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1910s_hse/fic_1916_1305.txt" "1910s" "1970s" 5.69878631842241 220691
"220692" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1850s_qis/fic_1853_2409.txt" "1850s" "1970s" 5.55760266589644 220692
"220693" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1910s_hse/fic_1911_1151.txt" "1910s" "1970s" 5.93670239912719 220693
"220694" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1910s_hse/fic_1918_14543.txt" "1910s" "1970s" 6.00192319269796 220694
"220695" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1920s_bsq/fic_1922_5107.txt" "1920s" "1970s" 5.89334007741113 220695
"220696" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1960s_vus/fic_1969_14234.txt" "1960s" "1970s" 5.54521669833204 220696
"220697" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1890s_zna/fic_1899_144.txt" "1890s" "1970s" 5.80890682324763 220697
"220698" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1940s_gax/fic_1941_16023.txt" "1940s" "1970s" 5.79704407609702 220698
"220699" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1820s_hsi/fic_1820_8260.txt" "1820s" "1970s" 5.62111661284281 220699
"220700" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1860s_los/fic_1866_9769.txt" "1860s" "1970s" 5.70267802122546 220700
"220701" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1890s_zna/fic_1897_849.txt" "1890s" "1970s" 5.74033423087759 220701
"220702" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1840s_nsj/fic_1848_7005.txt" "1840s" "1970s" 5.75584564678948 220702
"220703" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1890s_zna/fic_1891_745.txt" "1890s" "1970s" 6.0113362630303 220703
"220704" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1880s_bss/fic_1883_2892.txt" "1880s" "1970s" 5.855210684601 220704
"220705" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1870s_hiw/fic_1877_5223.txt" "1870s" "1970s" 5.73398735888834 220705
"220706" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1950s_iie/fic_1950_10270.txt" "1950s" "1970s" 6.11406748199257 220706
"220707" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1940s_gax/fic_1940_10136.txt" "1940s" "1970s" 6.12545024100656 220707
"220708" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1830s_ksq/fic_1833_7028.txt" "1830s" "1970s" 5.95574240726021 220708
"220709" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1880s_bss/fic_1889_4635.txt" "1880s" "1970s" 5.78408119924138 220709
"220710" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1870s_hiw/fic_1877_9627.txt" "1870s" "1970s" 5.68880565375256 220710
"220711" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1930s_ney/fic_1936_10088.txt" "1930s" "1970s" 5.69961893990817 220711
"220712" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1810s_ksw/fic_1819_8706.txt" "1810s" "1970s" 5.67411488743137 220712
"220713" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1970s_jmd/fic_1970_14179.txt" "1970s" "1970s" 5.61528969954155 220713
"220714" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1950s_iie/fic_1956_4630.txt" "1950s" "1970s" 5.57893964472962 220714
"220715" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1860s_los/fic_1860_9072.txt" "1860s" "1970s" 5.98148781129516 220715
"220716" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1920s_bsq/fic_1922_14301.txt" "1920s" "1970s" 5.72207072193828 220716
"220717" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1970s_jmd/fic_1977_13207.txt" "1970s" "1970s" 5.88499539729632 220717
"220718" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1960s_vus/fic_1965_23822.txt" "1960s" "1970s" 6.02280257626278 220718
"220719" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1860s_los/fic_1869_5114.txt" "1860s" "1970s" 5.65722903540009 220719
"220720" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1890s_zna/fic_1897_2660.txt" "1890s" "1970s" 5.82904373355463 220720
"220721" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1960s_vus/fic_1960_10395.txt" "1960s" "1970s" 5.92528131742728 220721
"220722" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1950s_iie/fic_1958_23737.txt" "1950s" "1970s" 6.02051864602212 220722
"220723" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1880s_bss/fic_1882_3202.txt" "1880s" "1970s" 5.95008409333971 220723
"220724" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1850s_qis/fic_1856_9852.txt" "1850s" "1970s" 5.87182290304783 220724
"220725" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1840s_nsj/fic_1848_7341.txt" "1840s" "1970s" 6.00319384567642 220725
"220726" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1870s_hiw/fic_1871_7434.txt" "1870s" "1970s" 5.29438533783793 220726
"220727" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1880s_bss/fic_1884_988.txt" "1880s" "1970s" 5.47370476009005 220727
"220728" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1810s_ksw/fic_1812_8652.txt" "1810s" "1970s" 5.63876859847973 220728
"220729" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1920s_bsq/fic_1921_13375.txt" "1920s" "1970s" 6.06185947510911 220729
"220730" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1900s_nsi/fic_1904_1304.txt" "1900s" "1970s" 5.82804379152788 220730
"220731" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1840s_nsj/fic_1844_9633.txt" "1840s" "1970s" 5.36173921048113 220731
"220732" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1840s_nsj/fic_1843_7155.txt" "1840s" "1970s" 5.60318887539585 220732
"220733" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1860s_los/fic_1867_9047.txt" "1860s" "1970s" 5.67442474794019 220733
"220734" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1890s_zna/fic_1893_1798.txt" "1890s" "1970s" 5.7079518618995 220734
"220735" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1940s_gax/fic_1945_781948.txt" "1940s" "1970s" 6.24905854143064 220735
"220736" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1900s_nsi/fic_1900_1549.txt" "1900s" "1970s" 6.07420642516827 220736
"220737" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1910s_hse/fic_1917_387.txt" "1910s" "1970s" 5.83966527854477 220737
"220738" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1920s_bsq/fic_1921_3039.txt" "1920s" "1970s" 5.83321933484591 220738
"220739" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1880s_bss/fic_1888_749.txt" "1880s" "1970s" 6.15802148738817 220739
"220740" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1960s_vus/fic_1962_14308.txt" "1960s" "1970s" 5.97118103657052 220740
"220741" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1820s_hsi/fic_1828_7370.txt" "1820s" "1970s" 5.84373998349528 220741
"220742" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1900s_nsi/fic_1909_2482.txt" "1900s" "1970s" 5.81080260424422 220742
"220743" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1880s_bss/fic_1880_600.txt" "1880s" "1970s" 6.1194977891098 220743
"220744" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1950s_iie/fic_1956_14148.txt" "1950s" "1970s" 6.04660239173738 220744
"220745" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1920s_bsq/fic_1921_14291.txt" "1920s" "1970s" 5.80481303539929 220745
"220746" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1880s_bss/fic_1881_3434.txt" "1880s" "1970s" 5.89366433990183 220746
"220747" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1860s_los/fic_1861_8168.txt" "1860s" "1970s" 5.51426133822377 220747
"220748" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1910s_hse/fic_1917_13902.txt" "1910s" "1970s" 5.97674413574579 220748
"220749" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1830s_ksq/fic_1835_7142.txt" "1830s" "1970s" 5.74007790635786 220749
"220750" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1910s_hse/fic_1917_776.txt" "1910s" "1970s" 5.96107646123399 220750
"220751" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1850s_qis/fic_1853_7927.txt" "1850s" "1970s" 5.50963464075238 220751
"220752" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1950s_iie/fic_1954_23688.txt" "1950s" "1970s" 5.84648436948541 220752
"220753" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1810s_ksw/fic_1819_8009.txt" "1810s" "1970s" 5.30753830262433 220753
"220754" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1840s_nsj/fic_1849_7216.txt" "1840s" "1970s" 5.73226299337669 220754
"220755" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1970s_jmd/fic_1971_10549.txt" "1970s" "1970s" 5.64079842363594 220755
"220756" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1820s_hsi/fic_1821_8340.txt" "1820s" "1970s" 5.48290680429189 220756
"220757" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1960s_vus/fic_1962_10416.txt" "1960s" "1970s" 5.84999936810094 220757
"220758" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1870s_hiw/fic_1870_1146.txt" "1870s" "1970s" 5.51660074147096 220758
"220759" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1920s_bsq/fic_1922_13482.txt" "1920s" "1970s" 5.59417716331376 220759
"220760" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1930s_ney/fic_1939_14130.txt" "1930s" "1970s" 5.99815213377189 220760
"220761" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1900s_nsi/fic_1902_2429.txt" "1900s" "1970s" 6.1306421613498 220761
"220762" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1890s_zna/fic_1894_3809.txt" "1890s" "1970s" 5.81218738021355 220762
"220763" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1820s_hsi/fic_1824_8759.txt" "1820s" "1970s" 5.54297018997464 220763
"220764" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1850s_qis/fic_1853_1194.txt" "1850s" "1970s" 5.71359099963263 220764
"220765" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1960s_vus/fic_1966_781992.txt" "1960s" "1970s" 6.12136261763652 220765
"220766" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1810s_ksw/fic_1818_8886.txt" "1810s" "1970s" 6.0199539243419 220766
"220767" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1890s_zna/fic_1892_4114.txt" "1890s" "1970s" 5.96664448659159 220767
"220768" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1830s_ksq/fic_1839_7011.txt" "1830s" "1970s" 5.61136207962282 220768
"220769" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1950s_iie/fic_1952_5371.txt" "1950s" "1970s" 5.46916563899168 220769
"220770" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1820s_hsi/fic_1827_9756.txt" "1820s" "1970s" 5.73549085694865 220770
"220771" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1860s_los/fic_1861_9589.txt" "1860s" "1970s" 5.70120629083853 220771
"220772" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1940s_gax/fic_1940_10130.txt" "1940s" "1970s" 5.8089051831342 220772
"220773" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1820s_hsi/fic_1825_3061.txt" "1820s" "1970s" 5.62049375084686 220773
"220774" "wlp_1970s_jmd/fic_1975_23903.txt" "wlp_1900s_nsi/fic_1902_3215.txt" "1900s" "1970s" 5.95664397832033 220774
