"path1" "path2" "dec1" "dec2" "sim" "index"
"283126" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1830s_ksq/fic_1831_7002.txt" "1830s" "1990s" 5.9396394801991 283126
"283127" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1920s_bsq/fic_1920_1913.txt" "1920s" "1990s" 5.83276107205063 283127
"283128" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1840s_nsj/fic_1840_8121.txt" "1840s" "1990s" 5.52764654397216 283128
"283129" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1910s_hse/fic_1917_13336.txt" "1910s" "1990s" 5.81216625295614 283129
"283130" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1840s_nsj/fic_1844_2103.txt" "1840s" "1990s" 5.80810712628759 283130
"283131" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1850s_qis/fic_1853_3465.txt" "1850s" "1990s" 5.5816379424548 283131
"283132" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1860s_los/fic_1868_1174.txt" "1860s" "1990s" 6.08416328347742 283132
"283133" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1900s_nsi/fic_1905_14523.txt" "1900s" "1990s" 5.67508874941574 283133
"283134" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1810s_ksw/fic_1815_8679.txt" "1810s" "1990s" 6.0394685004775 283134
"283135" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1960s_vus/fic_1964_10443.txt" "1960s" "1990s" 5.76802510117248 283135
"283136" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1880s_bss/fic_1882_9433.txt" "1880s" "1990s" 5.8430246911827 283136
"283137" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1970s_jmd/fic_1976_23913.txt" "1970s" "1990s" 6.24240329173491 283137
"283138" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1900s_nsi/fic_1905_2765.txt" "1900s" "1990s" 5.74704674577389 283138
"283139" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1960s_vus/fic_1969_10516.txt" "1960s" "1990s" 6.13824454976222 283139
"283140" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1970s_jmd/fic_1978_23933.txt" "1970s" "1990s" 5.32620376854824 283140
"283141" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1970s_jmd/fic_1971_10549.txt" "1970s" "1990s" 6.15885516806774 283141
"283142" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1990s_iuw/fic_1998_32409.txt" "1990s" "1990s" 5.7973948103166 283142
"283143" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1930s_ney/fic_1930_23148.txt" "1930s" "1990s" 5.64622002416614 283143
"283144" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1890s_zna/fic_1894_781.txt" "1890s" "1990s" 5.68684946237393 283144
"283145" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1830s_ksq/fic_1830_8660.txt" "1830s" "1990s" 5.8863145531987 283145
"283146" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1820s_hsi/fic_1820_8900.txt" "1820s" "1990s" 5.85804842685976 283146
"283147" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1980s_bsc/fic_1981_10674.txt" "1980s" "1990s" 6.04021852813953 283147
"283148" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1940s_gax/fic_1940_10130.txt" "1940s" "1990s" 5.70732753908491 283148
"283149" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1840s_nsj/fic_1844_8085.txt" "1840s" "1990s" 5.82325261242456 283149
"283150" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1910s_hse/fic_1917_387.txt" "1910s" "1990s" 6.19910880444352 283150
"283151" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1820s_hsi/fic_1824_7212.txt" "1820s" "1990s" 6.07184151375231 283151
"283152" "wlp_1990s_iuw/fic_1999_29111.txt" "wlp_1970s_jmd/fic_1972_10553.txt" "1970s" "1990s" 6.31857246140614 283152
