"path1" "path2" "dec1" "dec2" "sim" "index"
"36876" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1840s_nsj/fic_1849_7216.txt" "1840s" "1870s" 5.93904666060908 36876
"36877" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1810s_ksw/fic_1819_8959.txt" "1810s" "1870s" 5.84281835773936 36877
"36878" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1830s_ksq/fic_1836_9509.txt" "1830s" "1870s" 5.84680432440619 36878
"36879" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1840s_nsj/fic_1844_8085.txt" "1840s" "1870s" 6.02252814639966 36879
"36880" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1850s_qis/fic_1856_5515.txt" "1850s" "1870s" 6.02569258318887 36880
"36881" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1840s_nsj/fic_1845_7317.txt" "1840s" "1870s" 6.29293950839664 36881
"36882" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1820s_hsi/fic_1822_7244.txt" "1820s" "1870s" 6.45761333674926 36882
"36883" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1810s_ksw/fic_1812_8551.txt" "1810s" "1870s" 6.6760126973655 36883
"36884" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1860s_los/fic_1869_5114.txt" "1860s" "1870s" 6.38049722796411 36884
"36885" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1830s_ksq/fic_1835_7334.txt" "1830s" "1870s" 6.28741500585931 36885
"36886" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1860s_los/fic_1868_9520.txt" "1860s" "1870s" 5.58968737900444 36886
"36887" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1810s_ksw/fic_1819_9004.txt" "1810s" "1870s" 6.61717024354913 36887
"36888" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1820s_hsi/fic_1827_9761.txt" "1820s" "1870s" 6.1600252921127 36888
"36889" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1810s_ksw/fic_1817_8785.txt" "1810s" "1870s" 6.15638071063836 36889
"36890" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1820s_hsi/fic_1827_9758.txt" "1820s" "1870s" 6.42007048485382 36890
"36891" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1840s_nsj/fic_1841_7985.txt" "1840s" "1870s" 6.01763679773995 36891
"36892" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1830s_ksq/fic_1833_7240.txt" "1830s" "1870s" 6.16772895239257 36892
"36893" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1850s_qis/fic_1852_9232.txt" "1850s" "1870s" 6.01614944145855 36893
"36894" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1850s_qis/fic_1853_2409.txt" "1850s" "1870s" 6.12895315252607 36894
"36895" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1830s_ksq/fic_1839_7011.txt" "1830s" "1870s" 6.54443912993371 36895
"36896" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1870s_hiw/fic_1874_9016.txt" "1870s" "1870s" 6.16905650825873 36896
"36897" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1810s_ksw/fic_1819_8960.txt" "1810s" "1870s" 5.91923227095709 36897
"36898" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1810s_ksw/fic_1814_8563.txt" "1810s" "1870s" 6.09668174774959 36898
"36899" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1870s_hiw/fic_1872_2575.txt" "1870s" "1870s" 6.08346478675286 36899
"36900" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1860s_los/fic_1867_1189.txt" "1860s" "1870s" 5.84829481577258 36900
"36901" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1860s_los/fic_1863_8024.txt" "1860s" "1870s" 5.19245508297024 36901
"36902" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1850s_qis/fic_1856_9077.txt" "1850s" "1870s" 6.12679705414653 36902
"36903" "wlp_1870s_hiw/fic_1877_9627.txt" "wlp_1810s_ksw/fic_1819_8706.txt" "1810s" "1870s" 6.50244335684293 36903
