"path1" "path2" "dec1" "dec2" "sim" "index"
"15001" "wlp_1850s_qis/fic_1853_3465.txt" "wlp_1810s_ksw/fic_1811_8990.txt" "1810s" "1850s" 5.73544717692504 15001
"15002" "wlp_1850s_qis/fic_1853_3465.txt" "wlp_1820s_hsi/fic_1824_8759.txt" "1820s" "1850s" 5.94938734953811 15002
"15003" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1844_8085.txt" "1840s" "1850s" 5.98487991534611 15003
"15004" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1812_8872.txt" "1810s" "1850s" 6.08709631656627 15004
"15005" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1812_8649.txt" "1810s" "1850s" 6.11642741635004 15005
"15006" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1849_7200.txt" "1840s" "1850s" 6.19111174438678 15006
"15007" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1819_8618.txt" "1810s" "1850s" 6.15009920285062 15007
"15008" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1840_8549.txt" "1840s" "1850s" 5.21442102865014 15008
"15009" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1819_8961.txt" "1810s" "1850s" 5.64619529328262 15009
"15010" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1853_9805.txt" "1850s" "1850s" 6.16053374022528 15010
"15011" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1838_7003.txt" "1830s" "1850s" 6.113422554459 15011
"15012" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1848_7992.txt" "1840s" "1850s" 5.90262712941925 15012
"15013" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1836_7276.txt" "1830s" "1850s" 6.15714040444747 15013
"15014" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1815_8613.txt" "1810s" "1850s" 5.80992997108035 15014
"15015" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1824_7212.txt" "1820s" "1850s" 6.2512587242016 15015
"15016" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1853_3465.txt" "1850s" "1850s" 6.07736325549381 15016
"15017" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1852_9232.txt" "1850s" "1850s" 6.2429374116651 15017
"15018" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1819_8959.txt" "1810s" "1850s" 5.86889085032158 15018
"15019" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1841_7985.txt" "1840s" "1850s" 5.92496113095984 15019
"15020" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1859_9216.txt" "1850s" "1850s" 5.91651831344897 15020
"15021" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1853_2486.txt" "1850s" "1850s" 6.27774288075126 15021
"15022" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1815_8679.txt" "1810s" "1850s" 6.29286559103633 15022
"15023" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1846_9718.txt" "1840s" "1850s" 5.72701514872832 15023
"15024" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1818_8861.txt" "1810s" "1850s" 6.26928851992914 15024
"15025" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1819_8960.txt" "1810s" "1850s" 5.86053487302414 15025
"15026" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1830_8660.txt" "1830s" "1850s" 6.09262426136783 15026
"15027" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1811_8637.txt" "1810s" "1850s" 5.91468724055716 15027
"15028" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1835_7327.txt" "1830s" "1850s" 6.04708374205422 15028
"15029" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1810_8694.txt" "1810s" "1850s" 5.96543546610488 15029
"15030" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1825_7283.txt" "1820s" "1850s" 6.32143930815024 15030
"15031" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1819_8009.txt" "1810s" "1850s" 5.91521556952232 15031
"15032" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1835_7017.txt" "1830s" "1850s" 6.30582241202545 15032
"15033" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1848_7005.txt" "1840s" "1850s" 6.39574101025228 15033
"15034" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1813_7433.txt" "1810s" "1850s" 5.96172637041528 15034
"15035" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1831_7002.txt" "1830s" "1850s" 6.30213025271033 15035
"15036" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1840_7425.txt" "1840s" "1850s" 5.59945471201692 15036
"15037" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1843_7061.txt" "1840s" "1850s" 6.42509183456928 15037
"15038" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1832_8862.txt" "1830s" "1850s" 5.92480589325453 15038
"15039" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1824_8759.txt" "1820s" "1850s" 6.09723359740624 15039
"15040" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1836_7349.txt" "1830s" "1850s" 6.44128464918586 15040
"15041" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1833_7046.txt" "1830s" "1850s" 6.16554874479373 15041
"15042" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1823_7214.txt" "1820s" "1850s" 6.31740377440574 15042
"15043" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1836_9121.txt" "1830s" "1850s" 5.20231874313198 15043
"15044" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1823_7213.txt" "1820s" "1850s" 6.28567567321071 15044
"15045" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1834_7032.txt" "1830s" "1850s" 6.25036023184433 15045
"15046" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1844_2103.txt" "1840s" "1850s" 5.98967830876529 15046
"15047" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1820_8900.txt" "1820s" "1850s" 5.98263130498548 15047
"15048" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1856_9797.txt" "1850s" "1850s" 6.08323298435327 15048
"15049" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1836_8650.txt" "1830s" "1850s" 5.92344319982412 15049
"15050" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1818_8709.txt" "1810s" "1850s" 6.1051404922137 15050
"15051" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1853_1194.txt" "1850s" "1850s" 6.27537906911878 15051
"15052" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1851_746.txt" "1850s" "1850s" 6.38708280429265 15052
"15053" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1819_8977.txt" "1810s" "1850s" 5.91277479690902 15053
"15054" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1819_8815.txt" "1810s" "1850s" 6.04379607083253 15054
"15055" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1853_2454.txt" "1850s" "1850s" 6.2991877376861 15055
"15056" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1836_7330.txt" "1830s" "1850s" 6.40274529649307 15056
"15057" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1830_8593.txt" "1830s" "1850s" 5.82717124458417 15057
"15058" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1835_7309.txt" "1830s" "1850s" 6.0613243410959 15058
"15059" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1823_9628.txt" "1820s" "1850s" 6.22177985441102 15059
"15060" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1827_9758.txt" "1820s" "1850s" 6.23431732552265 15060
"15061" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1815_8717.txt" "1810s" "1850s" 6.10549911438806 15061
"15062" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1828_7034.txt" "1820s" "1850s" 6.27165720828091 15062
"15063" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1859_9220.txt" "1850s" "1850s" 6.16032202833426 15063
"15064" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1835_7014.txt" "1830s" "1850s" 6.28616105742237 15064
"15065" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1812_8873.txt" "1810s" "1850s" 5.26689414191642 15065
"15066" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1849_5295.txt" "1840s" "1850s" 6.18509981069654 15066
"15067" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1812_8987.txt" "1810s" "1850s" 5.95349237821635 15067
"15068" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1822_7274.txt" "1820s" "1850s" 5.80516659881709 15068
"15069" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1815_8716.txt" "1810s" "1850s" 5.85079995272941 15069
"15070" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1846_200.txt" "1840s" "1850s" 6.23531249949246 15070
"15071" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1819_8988.txt" "1810s" "1850s" 6.17258662035141 15071
"15072" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1827_9757.txt" "1820s" "1850s" 6.40103682745367 15072
"15073" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1836_9509.txt" "1830s" "1850s" 5.75826315437009 15073
"15074" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1819_8706.txt" "1810s" "1850s" 6.05991097171352 15074
"15075" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1815_8708.txt" "1810s" "1850s" 6.20317057848855 15075
"15076" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1827_9756.txt" "1820s" "1850s" 6.4173279957231 15076
"15077" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1835_7268.txt" "1830s" "1850s" 6.32897923699329 15077
"15078" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1837_7358.txt" "1830s" "1850s" 6.15291019919095 15078
"15079" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1856_9077.txt" "1850s" "1850s" 6.10619706857964 15079
"15080" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1848_7193.txt" "1840s" "1850s" 6.03524401273176 15080
"15081" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1827_2832.txt" "1820s" "1850s" 6.44050638074585 15081
"15082" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1828_8619.txt" "1820s" "1850s" 5.87883398027359 15082
"15083" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1847_8803.txt" "1840s" "1850s" 6.11722856997396 15083
"15084" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1844_7426.txt" "1840s" "1850s" 5.75019716915255 15084
"15085" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1815_9352.txt" "1810s" "1850s" 6.13027493744536 15085
"15086" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1835_7015.txt" "1830s" "1850s" 6.35256349221913 15086
"15087" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1839_8627.txt" "1830s" "1850s" 5.89994378219957 15087
"15088" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1819_9004.txt" "1810s" "1850s" 5.67354730686597 15088
"15089" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1814_8642.txt" "1810s" "1850s" 6.13402531426586 15089
"15090" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1855_2730.txt" "1850s" "1850s" 6.04672451949403 15090
"15091" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1840_7792.txt" "1840s" "1850s" 5.91320269670699 15091
"15092" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1842_7384.txt" "1840s" "1850s" 6.02371085603852 15092
"15093" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1833_7059.txt" "1830s" "1850s" 6.22196035712673 15093
"15094" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1822_8543.txt" "1820s" "1850s" 5.8220188384746 15094
"15095" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1846_557.txt" "1840s" "1850s" 6.28527251185223 15095
"15096" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1827_9763.txt" "1820s" "1850s" 6.23055107235373 15096
"15097" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1833_7028.txt" "1830s" "1850s" 6.21321833185928 15097
"15098" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1845_8037.txt" "1840s" "1850s" 6.01273294273997 15098
"15099" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1850_184.txt" "1850s" "1850s" 6.21442670748604 15099
"15100" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1827_9761.txt" "1820s" "1850s" 6.08404139835938 15100
"15101" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1814_8564.txt" "1810s" "1850s" 5.94628988454705 15101
"15102" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1828_7245.txt" "1820s" "1850s" 6.11931310237562 15102
"15103" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1840_8121.txt" "1840s" "1850s" 5.41773460267312 15103
"15104" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1810_8641.txt" "1810s" "1850s" 5.96375824289495 15104
"15105" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1817_8809.txt" "1810s" "1850s" 6.16594602196022 15105
"15106" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1827_8956.txt" "1820s" "1850s" 5.88719542021264 15106
"15107" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1817_8785.txt" "1810s" "1850s" 5.91989500552138 15107
"15108" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1821_8985.txt" "1820s" "1850s" 6.21230537745687 15108
"15109" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1855_2630.txt" "1850s" "1850s" 6.14186085112394 15109
"15110" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1839_8877.txt" "1830s" "1850s" 6.01070360367368 15110
"15111" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1824_7022.txt" "1820s" "1850s" 6.356124577604 15111
"15112" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1846_7069.txt" "1840s" "1850s" 6.41174395851019 15112
"15113" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1821_8340.txt" "1820s" "1850s" 5.96086420355157 15113
"15114" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1829_7072.txt" "1820s" "1850s" 6.24350368998405 15114
"15115" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1823_7246.txt" "1820s" "1850s" 6.09544889170776 15115
"15116" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1824_7037.txt" "1820s" "1850s" 6.19333250556277 15116
"15117" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1856_2470.txt" "1850s" "1850s" 6.33861867700656 15117
"15118" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1846_4464.txt" "1840s" "1850s" 6.2870045033141 15118
"15119" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1848_7235.txt" "1840s" "1850s" 6.48585270895268 15119
"15120" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1835_7172.txt" "1830s" "1850s" 6.42153207283293 15120
"15121" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1840_7256.txt" "1840s" "1850s" 6.30947889472772 15121
"15122" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1819_8693.txt" "1810s" "1850s" 5.91399155478785 15122
"15123" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1832_9476.txt" "1830s" "1850s" 5.84966143883735 15123
"15124" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1841_9354.txt" "1840s" "1850s" 6.07017650113959 15124
"15125" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1834_2652.txt" "1830s" "1850s" 6.17089162308055 15125
"15126" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1825_3061.txt" "1820s" "1850s" 6.11280598914786 15126
"15127" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1839_7296.txt" "1830s" "1850s" 6.3522562548672 15127
"15128" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1843_8764.txt" "1840s" "1850s" 5.92562037394239 15128
"15129" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1833_8847.txt" "1830s" "1850s" 5.95435451080446 15129
"15130" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1840_8909.txt" "1840s" "1850s" 5.96566219912331 15130
"15131" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1849_7216.txt" "1840s" "1850s" 6.23887203353836 15131
"15132" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1827_9759.txt" "1820s" "1850s" 6.16123809154332 15132
"15133" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1830s_ksq/fic_1835_7334.txt" "1830s" "1850s" 6.40083641634377 15133
"15134" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1850s_qis/fic_1856_9852.txt" "1850s" "1850s" 6.08579449138867 15134
"15135" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1825_7041.txt" "1820s" "1850s" 6.34736234590502 15135
"15136" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1810s_ksw/fic_1815_8719.txt" "1810s" "1850s" 6.03000996077741 15136
"15137" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1848_8554.txt" "1840s" "1850s" 5.85451580742595 15137
"15138" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1820s_hsi/fic_1828_7370.txt" "1820s" "1850s" 6.22884339200801 15138
"15139" "wlp_1850s_qis/fic_1853_3819.txt" "wlp_1840s_nsj/fic_1840_9329.txt" "1840s" "1850s" 6.03796200361804 15139
